MT05 , 222414 , 6990104.6716116 , 4564229.19285233 , 6912250.80647337 , 4564311.14902225
MT10 , 233879 , 7380446.89296432 , 4846747.24308103 , 7269771.79193064 , 4846827.42647549
MT15 , 583767 , 9806625.94789579 , 2602250.38009352 , 4719544.24515698 , 2778944.83299933
MT20 , 11758117 , 224743421.562667 , 951830.465333333 , 2982123.452 , 1120844.73733333
