S00Min , 4 , 41.6 , 127.6 , 142.4 , 139.2
S01Min , 6 , 67.4285714285714 , 161.714285714286 , 176.857142857143 , 170
S02Min , 10 , 117.090909090909 , 200.909090909091 , 225.090909090909 , 206.181818181818
S05Min , 66 , 791.522388059701 , 273.014925373134 , 332.626865671642 , 273.880597014925
S10Min , 2050 , 24599.9843978547 , 291.160409556314 , 360.688444661141 , 291.188688444661
S15Min , 65538 , 786540.016107383 , 292.191946308725 , 6816.28657718121 , 292.211409395973
S20Min , 2097154 , 25155564.0160214 , 291.770360480641 , 51328.2650200267 , 291.789719626168
