S00 , 4 , 41.6 , 127.6 , 142.4 , 139.2
S01 , 6 , 67.4285714285714 , 161.714285714286 , 181.428571428571 , 170
S02 , 10 , 117.090909090909 , 200.909090909091 , 246.909090909091 , 206.181818181818
S05 , 66 , 791.522388059701 , 273.014925373134 , 951.373134328358 , 273.880597014925
S10 , 2050 , 24599.9843978547 , 291.160409556314 , 24767.6157971721 , 291.188688444661
S15 , 65538 , 786540.016107383 , 292.191946308725 , 786708.114765101 , 292.211409395973
S20 , 2097154 , 25155564.0160214 , 291.770360480641 , 3495159.97129506 , 291.789719626168
