U00 , 41.6 , 127.6 , 142.4 , 139.2
U01 , 67.4285714285714 , 178.285714285714 , 193.428571428571 , 186.571428571429
U02 , 117.090909090909 , 296.363636363636 , 311.818181818182 , 301.636363636364
U05 , 791.522388059701 , 2124 , 2139.91044776119 , 2124.86567164179
U10 , 24599.9843978547 , 67592.1306679668 , 67608.1277425646 , 67592.1589468552
U15 , 786540.016107383 , 2162780.05838926 , 2162796.07248322 , 2162780.07785235
U20 , 25155564.0160214 , 69182006.0580774 , 69182007.2683578 , 69182006.0774366
